tiempo,prediccion,fase_aplicada,Bolivar_llegada_Cordero_cola,Bolivar_llegada_Cordero_espera,LuisCordero_entre_Bolivar_Sucre_cola,LuisCordero_entre_Bolivar_Sucre_espera
20734.0,0,1,0,0.0,0,0.0
20735.0,0,0,0,0.0,0,0.0
20736.0,0,0,0,0.0,0,0.0
20737.0,0,0,0,0.0,0,0.0
20738.0,1,0,0,0.0,0,0.0
20739.0,0,0,0,0.0,0,0.0
20740.0,0,0,0,0.0,0,0.0
20741.0,1,0,0,0.0,0,0.0
20742.0,1,0,0,0.0,0,0.0
20743.0,1,0,0,0.0,0,0.0
20744.0,1,0,0,0.0,0,0.0
20745.0,1,1,0,0.0,0,0.0
20746.0,1,1,0,0.0,0,0.0
20747.0,1,1,0,0.0,0,0.0
20748.0,1,1,0,0.0,0,0.0
20749.0,1,1,0,0.0,0,0.0
20750.0,1,1,0,0.0,0,0.0
20751.0,1,1,0,0.0,0,0.0
20752.0,1,1,0,0.0,0,0.0
20753.0,1,1,0,0.0,0,0.0
20754.0,1,1,0,0.0,0,0.0
20755.0,0,0,0,0.0,0,0.0
20756.0,0,0,0,0.0,0,0.0
20757.0,1,0,0,0.0,0,0.0
20758.0,0,0,0,0.0,0,0.0
20759.0,0,0,0,0.0,0,0.0
20760.0,0,0,0,0.0,0,0.0
20761.0,1,0,0,0.0,0,0.0
20762.0,1,0,0,0.0,0,0.0
20763.0,0,0,1,0.0,0,0.0
20764.0,1,0,0,0.0,0,0.0
20765.0,1,1,0,0.0,0,0.0
20766.0,1,1,0,0.0,0,0.0
20767.0,0,1,1,0.0,0,0.0
20768.0,1,1,0,0.0,0,0.0
20769.0,1,1,1,0.0,0,0.0
20770.0,1,1,0,0.0,1,0.5
20771.0,1,1,0,0.0,1,1.0
20772.0,1,1,0,0.0,2,2.0
20773.0,1,1,0,0.0,2,3.0
20774.0,1,1,0,0.0,2,4.0
20775.0,1,1,0,0.0,2,5.0
20776.0,1,1,0,0.0,2,6.0
20777.0,1,1,0,0.0,2,7.0
20778.0,1,1,0,0.0,2,8.0
20779.0,1,1,0,0.0,2,9.0
20780.0,1,1,0,0.0,2,10.0
20781.0,1,1,0,0.0,2,11.0
20782.0,1,1,0,0.0,2,12.0
20783.0,1,1,0,0.0,2,13.0
20784.0,1,1,0,0.0,2,9.333333333333334
20785.0,1,1,0,0.0,2,15.0
20786.0,1,1,0,0.0,2,16.0
20787.0,1,1,0,0.0,2,17.0
20788.0,1,1,0,0.0,2,18.0
20789.0,1,1,0,0.0,2,19.0
20790.0,1,1,0,0.0,2,20.0
20791.0,1,1,0,0.0,2,14.0
20792.0,1,1,0,0.0,2,14.666666666666666
20793.0,1,1,0,0.0,2,15.333333333333334
20794.0,1,1,0,0.0,2,16.0
20795.0,1,1,0,0.0,2,12.5
20796.0,1,1,0,0.0,2,17.333333333333332
20797.0,1,1,0,0.0,2,18.0
20798.0,1,1,0,0.0,2,18.666666666666668
20799.0,1,1,0,0.0,2,19.333333333333332
20800.0,1,1,0,0.0,3,20.333333333333332
20801.0,1,1,0,0.0,3,16.0
20802.0,1,1,0,0.0,3,16.75
20803.0,1,1,0,0.0,3,17.5
20804.0,1,1,0,0.0,3,18.25
20805.0,1,1,0,0.0,3,19.0
20806.0,1,1,0,0.0,3,19.75
20807.0,1,1,0,0.0,3,20.5
20808.0,1,1,0,0.0,3,21.25
20809.0,1,1,0,0.0,4,22.25
20810.0,1,1,0,0.0,4,23.25
20811.0,1,1,0,0.0,4,24.25
20812.0,1,1,0,0.0,4,25.25
20813.0,1,1,0,0.0,4,26.25
20814.0,1,1,0,0.0,4,27.25
20815.0,1,1,0,0.0,4,28.25
20816.0,1,1,0,0.0,4,29.25
20817.0,1,1,0,0.0,4,30.25
20818.0,1,1,0,0.0,2,28.5
20819.0,1,1,0,0.0,0,0.0
20820.0,1,1,0,0.0,0,0.0
20821.0,1,1,0,0.0,0,0.0
20822.0,1,1,0,0.0,0,0.0
20823.0,0,1,0,0.0,0,0.0
20824.0,1,1,0,0.0,0,0.0
20825.0,1,1,0,0.0,0,0.0
20826.0,1,1,0,0.0,0,0.0
20827.0,1,1,0,0.0,0,0.0
20828.0,1,1,0,0.0,0,0.0
20829.0,0,1,0,0.0,0,0.0
20830.0,0,0,0,0.0,0,0.0
20831.0,0,0,0,0.0,0,0.0
20832.0,0,0,0,0.0,0,0.0
20833.0,0,0,0,0.0,0,0.0
20834.0,0,0,0,0.0,0,0.0
20835.0,0,0,0,0.0,0,0.0
20836.0,1,0,0,0.0,0,0.0
20837.0,1,0,0,0.0,0,0.0
20838.0,1,0,0,0.0,0,0.0
20839.0,1,0,0,0.0,0,0.0
20840.0,1,1,0,0.0,0,0.0
20841.0,1,1,0,0.0,0,0.0
20842.0,1,1,0,0.0,0,0.0
20843.0,1,1,0,0.0,0,0.0
20844.0,1,1,0,0.0,0,0.0
20845.0,1,1,0,0.0,0,0.0
20846.0,1,1,0,0.0,0,0.0
20847.0,1,1,0,0.0,0,0.0
20848.0,1,1,0,0.0,0,0.0
20849.0,1,1,0,0.0,0,0.0
20850.0,1,1,0,0.0,0,0.0
20851.0,1,1,0,0.0,0,0.0
20852.0,1,1,0,0.0,0,0.0
20853.0,1,1,0,0.0,0,0.0
20854.0,1,1,0,0.0,0,0.0
20855.0,1,1,0,0.0,0,0.0
20856.0,1,1,0,0.0,0,0.0
20857.0,1,1,0,0.0,0,0.0
20858.0,1,1,0,0.0,0,0.0
20859.0,1,1,0,0.0,0,0.0
20860.0,1,1,0,0.0,0,0.0
20861.0,1,1,0,0.0,0,0.0
20862.0,1,1,0,0.0,0,0.0
20863.0,1,1,0,0.0,0,0.0
20864.0,1,1,0,0.0,0,0.0
20865.0,1,1,0,0.0,0,0.0
20866.0,1,1,0,0.0,0,0.0
20867.0,1,1,0,0.0,0,0.0
20868.0,1,1,0,0.0,0,0.0
20869.0,1,1,0,0.0,0,0.0
20870.0,1,1,0,0.0,0,0.0
20871.0,1,1,0,0.0,0,0.0
20872.0,1,1,0,0.0,0,0.0
20873.0,1,1,0,0.0,0,0.0
20874.0,1,1,0,0.0,0,0.0
20875.0,1,1,0,0.0,0,0.0
20876.0,1,1,0,0.0,0,0.0
20877.0,1,1,0,0.0,0,0.0
20878.0,1,1,0,0.0,0,0.0
20879.0,1,1,0,0.0,0,0.0
20880.0,1,1,0,0.0,0,0.0
20881.0,1,1,1,0.0,0,0.0
20882.0,1,1,0,0.0,0,0.0
20883.0,1,1,0,0.0,0,0.0
20884.0,1,1,1,0.0,0,0.0
20885.0,1,1,0,0.0,0,0.0
20886.0,1,1,0,0.0,0,0.0
20887.0,1,1,0,0.0,0,0.0
20888.0,1,1,0,0.0,0,0.0
20889.0,1,1,0,0.0,0,0.0
20890.0,1,1,0,0.0,0,0.0
20891.0,1,1,0,0.0,0,0.0
20892.0,1,1,0,0.0,0,0.0
20893.0,1,1,0,0.0,0,0.0
20894.0,1,1,0,0.0,0,0.0
20895.0,1,1,0,0.0,0,0.0
20896.0,1,1,0,0.0,0,0.0
20897.0,1,1,0,0.0,0,0.0
20898.0,1,1,0,0.0,0,0.0
20899.0,1,1,1,0.5,0,0.0
20900.0,0,0,1,1.0,0,0.0
20901.0,0,0,2,2.0,0,0.0
20902.0,0,0,2,3.0,0,0.0
20903.0,0,0,2,4.0,0,0.0
20904.0,0,0,2,5.0,0,0.0
20905.0,0,0,2,6.0,0,0.0
20906.0,0,0,2,7.0,0,0.0
20907.0,0,0,3,5.333333333333333,0,0.0
20908.0,0,0,2,6.0,0,0.0
20909.0,0,0,2,6.666666666666667,0,0.0
20910.0,0,0,2,7.333333333333333,0,0.0
20911.0,0,0,2,8.0,0,0.0
20912.0,0,0,2,8.666666666666666,0,0.0
20913.0,0,0,2,9.333333333333334,0,0.0
20914.0,0,0,2,10.0,0,0.0
20915.0,0,0,2,10.666666666666666,0,0.0
20916.0,0,0,2,11.333333333333334,0,0.0
20917.0,0,0,2,12.0,0,0.0
20918.0,0,0,2,12.666666666666666,0,0.0
20919.0,0,0,2,13.333333333333334,0,0.0
20920.0,0,0,2,14.0,0,0.0
20921.0,0,0,2,14.666666666666666,0,0.0
20922.0,0,0,3,15.666666666666666,0,0.0
20923.0,0,0,3,16.666666666666668,0,0.0
20924.0,0,0,3,17.666666666666668,0,0.0
20925.0,0,0,3,18.666666666666668,0,0.0
20926.0,0,0,3,19.666666666666668,0,0.0
20927.0,0,0,3,20.666666666666668,0,0.0
20928.0,0,0,3,21.666666666666668,0,0.0
20929.0,0,0,3,22.666666666666668,0,0.0
20930.0,0,0,3,23.666666666666668,0,0.0
20931.0,0,0,3,24.666666666666668,0,0.0
20932.0,0,0,3,25.666666666666668,0,0.0
20933.0,0,0,3,26.666666666666668,0,0.0
20934.0,0,0,3,27.666666666666668,0,0.0
20935.0,0,0,3,28.666666666666668,0,0.0
20936.0,0,0,3,29.666666666666668,0,0.0
20937.0,0,0,4,23.0,0,0.0
20938.0,0,0,3,23.75,0,0.0
20939.0,0,0,3,24.5,0,0.0
20940.0,0,0,3,25.25,0,0.0
20941.0,0,0,3,26.0,0,0.0
20942.0,0,0,3,26.75,0,0.0
20943.0,0,0,3,27.5,0,0.0
20944.0,0,0,3,28.25,0,0.0
20945.0,0,0,3,29.0,0,0.0
20946.0,0,0,3,29.75,0,0.0
20947.0,0,0,3,30.5,0,0.0
20948.0,0,0,3,31.25,0,0.0
20949.0,0,0,3,32.0,0,0.0
20950.0,0,0,3,32.75,0,0.0
20951.0,0,0,2,27.0,0,0.0
20952.0,0,0,1,10.333333333333334,0,0.0
20953.0,0,0,1,0.3333333333333333,0,0.0
20954.0,1,0,0,0.0,0,0.0
20955.0,1,1,0,0.0,0,0.0
20956.0,1,1,0,0.0,0,0.0
20957.0,1,1,0,0.0,0,0.0
20958.0,1,1,0,0.0,0,0.0
20959.0,1,1,0,0.0,0,0.0
20960.0,1,1,0,0.0,0,0.0
20961.0,1,1,0,0.0,0,0.0
20962.0,1,1,0,0.0,0,0.0
20963.0,1,1,0,0.0,0,0.0
20964.0,1,1,0,0.0,0,0.0
20965.0,1,1,0,0.0,0,0.0
20966.0,0,1,0,0.0,0,0.0
20967.0,0,1,0,0.0,0,0.0
20968.0,0,1,0,0.0,0,0.0
20969.0,0,1,0,0.0,0,0.0
20970.0,0,0,0,0.0,0,0.0
20971.0,0,0,0,0.0,0,0.0
20972.0,1,0,0,0.0,0,0.0
20973.0,1,0,0,0.0,0,0.0
20974.0,1,0,0,0.0,0,0.0
20975.0,1,0,0,0.0,0,0.0
20976.0,1,0,0,0.0,0,0.0
20977.0,1,0,0,0.0,0,0.0
20978.0,1,0,0,0.0,0,0.0
20979.0,1,0,0,0.0,0,0.0
20980.0,1,1,0,0.0,0,0.0
20981.0,1,1,0,0.0,0,0.0
20982.0,1,1,0,0.0,0,0.0
20983.0,0,1,0,0.0,0,0.0
20984.0,0,1,0,0.0,0,0.0
20985.0,0,1,0,0.0,0,0.0
20986.0,0,1,0,0.0,0,0.0
20987.0,1,1,0,0.0,0,0.0
20988.0,1,1,0,0.0,0,0.0
20989.0,1,1,0,0.0,0,0.0
20990.0,1,1,0,0.0,0,0.0
20991.0,1,1,0,0.0,2,1.0
20992.0,1,1,0,0.0,2,1.3333333333333333
20993.0,1,1,0,0.0,2,2.0
20994.0,1,1,0,0.0,2,2.6666666666666665
20995.0,1,1,0,0.0,2,3.3333333333333335
20996.0,1,1,0,0.0,2,4.0
20997.0,1,1,0,0.0,2,4.666666666666667
20998.0,1,1,0,0.0,2,5.333333333333333
20999.0,1,1,0,0.0,2,6.0
21000.0,1,1,0,0.0,2,6.666666666666667
21001.0,1,1,0,0.0,3,7.666666666666667
21002.0,1,1,0,0.0,3,8.666666666666666
21003.0,1,1,0,0.0,3,9.666666666666666
21004.0,1,1,0,0.0,3,10.666666666666666
21005.0,1,1,0,0.0,3,11.666666666666666
21006.0,1,1,0,0.0,3,12.666666666666666
21007.0,1,1,0,0.0,3,13.666666666666666
21008.0,1,1,0,0.0,3,14.666666666666666
21009.0,1,1,0,0.0,3,15.666666666666666
21010.0,1,1,0,0.0,3,16.666666666666668
21011.0,1,1,0,0.0,3,17.666666666666668
21012.0,1,1,0,0.0,3,18.666666666666668
21013.0,1,1,0,0.0,3,19.666666666666668
21014.0,1,1,0,0.0,3,20.666666666666668
21015.0,1,1,0,0.0,3,21.666666666666668
21016.0,1,1,0,0.0,3,22.666666666666668
21017.0,1,1,0,0.0,3,23.666666666666668
21018.0,1,1,0,0.0,3,24.666666666666668
21019.0,1,1,0,0.0,3,25.666666666666668
21020.0,1,1,0,0.0,3,26.666666666666668
21021.0,1,1,0,0.0,3,27.666666666666668
21022.0,1,1,0,0.0,3,28.666666666666668
21023.0,1,1,0,0.0,3,29.666666666666668
21024.0,1,1,0,0.0,3,30.666666666666668
21025.0,1,1,0,0.0,3,31.666666666666668
21026.0,1,1,0,0.0,3,32.666666666666664
21027.0,1,1,0,0.0,3,33.666666666666664
21028.0,1,1,0,0.0,3,34.666666666666664
21029.0,1,1,0,0.0,3,35.666666666666664
21030.0,1,1,0,0.0,3,36.666666666666664
21031.0,1,1,0,0.0,3,37.666666666666664
21032.0,1,1,0,0.0,3,38.666666666666664
21033.0,1,1,0,0.0,1,33.0
21034.0,1,1,0,0.0,0,0.0
21035.0,1,1,0,0.0,0,0.0
21036.0,1,1,0,0.0,0,0.0
21037.0,1,1,0,0.0,0,0.0
21038.0,1,1,0,0.0,0,0.0
21039.0,1,1,0,0.0,0,0.0
21040.0,1,1,0,0.0,0,0.0
21041.0,1,1,0,0.0,0,0.0
21042.0,1,1,0,0.0,0,0.0
21043.0,1,1,0,0.0,0,0.0
21044.0,1,1,0,0.0,0,0.0
21045.0,1,1,0,0.0,0,0.0
21046.0,1,1,0,0.0,0,0.0
21047.0,1,1,0,0.0,0,0.0
21048.0,1,1,0,0.0,0,0.0
21049.0,1,1,0,0.0,0,0.0
21050.0,1,1,0,0.0,0,0.0
21051.0,1,1,0,0.0,0,0.0
21052.0,1,1,0,0.0,0,0.0
21053.0,1,1,0,0.0,0,0.0
21054.0,1,1,0,0.0,0,0.0
21055.0,1,1,0,0.0,0,0.0
21056.0,1,1,0,0.0,0,0.0
21057.0,1,1,0,0.0,0,0.0
21058.0,1,1,0,0.0,0,0.0
21059.0,1,1,0,0.0,0,0.0
21060.0,1,1,0,0.0,0,0.0
21061.0,1,1,0,0.0,0,0.0
21062.0,1,1,0,0.0,0,0.0
21063.0,1,1,0,0.0,0,0.0
21064.0,1,1,0,0.0,0,0.0
21065.0,1,1,0,0.0,0,0.0
21066.0,1,1,0,0.0,0,0.0
21067.0,1,1,0,0.0,0,0.0
21068.0,1,1,0,0.0,0,0.0
21069.0,1,1,0,0.0,0,0.0
21070.0,1,1,0,0.0,0,0.0
21071.0,1,1,0,0.0,0,0.0
21072.0,1,1,0,0.0,0,0.0
21073.0,1,1,0,0.0,0,0.0
21074.0,1,1,0,0.0,0,0.0
21075.0,1,1,0,0.0,0,0.0
21076.0,1,1,0,0.0,0,0.0
21077.0,1,1,0,0.0,0,0.0
21078.0,1,1,0,0.0,0,0.0
21079.0,1,1,0,0.0,0,0.0
21080.0,1,1,0,0.0,0,0.0
21081.0,1,1,0,0.0,0,0.0
21082.0,1,1,0,0.0,0,0.0
21083.0,1,1,0,0.0,0,0.0
21084.0,1,1,0,0.0,0,0.0
21085.0,1,1,0,0.0,0,0.0
21086.0,1,1,0,0.0,0,0.0
21087.0,1,1,0,0.0,0,0.0
21088.0,1,1,0,0.0,0,0.0
21089.0,1,1,0,0.0,0,0.0
21090.0,1,1,0,0.0,0,0.0
21091.0,1,1,0,0.0,0,0.0
21092.0,1,1,0,0.0,0,0.0
21093.0,1,1,0,0.0,0,0.0
21094.0,1,1,0,0.0,0,0.0
21095.0,1,1,0,0.0,0,0.0
21096.0,1,1,1,0.0,0,0.0
21097.0,1,1,0,0.0,0,0.0
21098.0,1,1,0,0.0,0,0.0
21099.0,1,1,1,0.0,0,0.0
21100.0,1,1,0,0.0,0,0.0
21101.0,1,1,1,0.0,0,0.0
21102.0,1,1,0,0.0,0,0.0
21103.0,1,1,1,0.0,0,0.0
21104.0,1,1,0,0.0,0,0.0
21105.0,1,1,0,0.0,0,0.0
21106.0,1,1,1,0.0,0,0.0
21107.0,1,1,0,0.0,0,0.0
21108.0,1,1,1,0.0,0,0.0
21109.0,1,1,0,0.0,0,0.0
21110.0,1,1,0,0.0,0,0.0
21111.0,1,1,1,0.0,0,0.0
21112.0,1,1,0,0.0,0,0.0
21113.0,1,1,0,0.0,0,0.0
21114.0,1,1,0,0.0,0,0.0
21115.0,1,1,0,0.0,0,0.0
21116.0,1,1,0,0.0,0,0.0
21117.0,1,1,0,0.0,0,0.0
21118.0,1,1,0,0.0,0,0.0
21119.0,1,1,0,0.0,0,0.0
21120.0,1,1,0,0.0,0,0.0
21121.0,1,1,0,0.0,0,0.0
21122.0,1,1,0,0.0,0,0.0
21123.0,1,1,0,0.0,0,0.0
21124.0,1,1,1,0.0,0,0.0
21125.0,1,1,0,0.0,0,0.0
21126.0,1,1,0,0.0,0,0.0
21127.0,1,1,0,0.0,0,0.0
21128.0,1,1,0,0.0,0,0.0
21129.0,1,1,0,0.0,0,0.0
21130.0,1,1,0,0.0,0,0.0
21131.0,0,1,0,0.0,0,0.0
21132.0,0,1,0,0.0,0,0.0
21133.0,0,1,0,0.0,0,0.0
21134.0,1,1,0,0.0,0,0.0
21135.0,0,0,0,0.0,0,0.0
21136.0,0,0,0,0.0,0,0.0
21137.0,1,0,0,0.0,0,0.0
21138.0,0,0,0,0.0,0,0.0
21139.0,1,0,0,0.0,0,0.0
21140.0,0,0,0,0.0,0,0.0
21141.0,1,0,0,0.0,0,0.0
21142.0,0,0,1,1.0,0,0.0
21143.0,1,0,1,2.0,0,0.0
21144.0,0,0,1,3.0,0,0.0
21145.0,1,1,1,4.0,0,0.0
21146.0,0,1,1,5.0,0,0.0
21147.0,0,1,1,6.0,0,0.0
21148.0,1,1,0,0.0,0,0.0
21149.0,1,1,0,0.0,0,0.0
21150.0,1,1,0,0.0,0,0.0
21151.0,1,1,0,0.0,0,0.0
21152.0,1,1,0,0.0,1,0.25
21153.0,1,1,0,0.0,2,0.75
21154.0,1,1,0,0.0,2,1.25
21155.0,1,1,0,0.0,3,2.0
21156.0,1,1,0,0.0,3,2.2
21157.0,1,1,0,0.0,3,2.8
21158.0,1,1,0,0.0,3,2.8333333333333335
21159.0,1,1,0,0.0,3,2.857142857142857
21160.0,1,1,0,0.0,4,4.0
21161.0,1,1,0,0.0,4,4.0
21162.0,1,1,0,0.0,4,5.333333333333333
21163.0,1,1,0,0.0,5,5.285714285714286
21164.0,1,1,0,0.0,5,7.0
21165.0,1,1,0,0.0,6,8.0
21166.0,1,1,0,0.0,6,7.714285714285714
21167.0,1,1,0,0.0,6,8.571428571428571
21168.0,1,1,0,0.0,6,8.25
21169.0,1,1,0,0.0,6,9.0
21170.0,1,1,0,0.0,6,8.666666666666666
21171.0,1,1,0,0.0,6,9.333333333333334
21172.0,1,1,1,0.0,6,10.0
21173.0,1,1,0,0.0,7,10.777777777777779
21174.0,1,1,0,0.0,7,11.555555555555555
21175.0,1,1,1,0.0,8,12.444444444444445
21176.0,1,1,0,0.0,9,13.444444444444445
21177.0,1,1,0,0.0,9,14.444444444444445
21178.0,1,1,0,0.0,9,15.444444444444445
21179.0,1,1,0,0.0,9,16.444444444444443
21180.0,1,1,0,0.0,9,15.7
21181.0,1,1,0,0.0,9,18.444444444444443
21182.0,1,1,0,0.0,9,19.444444444444443
21183.0,1,1,0,0.0,9,18.4
21184.0,1,1,0,0.0,9,21.444444444444443
21185.0,1,1,0,0.0,9,22.444444444444443
21186.0,1,1,0,0.0,9,23.444444444444443
21187.0,1,1,0,0.0,9,22.0
21188.0,1,1,0,0.0,9,22.9
21189.0,1,1,0,0.0,9,23.8
21190.0,1,1,0,0.0,9,24.7
21191.0,1,1,0,0.0,9,25.6
21192.0,1,1,0,0.0,10,24.181818181818183
21193.0,1,1,0,0.0,10,25.09090909090909
21194.0,1,1,0,0.0,10,26.0
21195.0,1,1,0,0.0,10,26.90909090909091
21196.0,1,1,0,0.0,10,27.818181818181817
21197.0,1,1,0,0.0,11,28.818181818181817
21198.0,1,1,0,0.0,9,27.444444444444443
21199.0,1,1,0,0.0,7,20.444444444444443
21200.0,1,1,0,0.0,5,13.333333333333334
21201.0,1,1,0,0.0,3,10.428571428571429
21202.0,1,1,0,0.0,1,4.285714285714286
21203.0,1,1,0,0.0,0,0.0
21204.0,1,1,0,0.0,0,0.0
21205.0,1,1,0,0.0,0,0.0
21206.0,1,1,0,0.0,0,0.0
21207.0,1,1,0,0.0,0,0.0
21208.0,1,1,0,0.0,0,0.0
21209.0,0,1,0,0.0,0,0.0
21210.0,1,1,0,0.0,0,0.0
21211.0,1,1,0,0.0,0,0.0
21212.0,1,1,0,0.0,0,0.0
21213.0,1,1,0,0.0,0,0.0
21214.0,1,1,0,0.0,0,0.0
21215.0,1,1,0,0.0,0,0.0
21216.0,1,1,0,0.0,0,0.0
21217.0,1,1,0,0.0,0,0.0
21218.0,1,1,0,0.0,0,0.0
21219.0,1,1,0,0.0,0,0.0
21220.0,1,1,0,0.0,0,0.0
21221.0,1,1,0,0.0,0,0.0
21222.0,1,1,0,0.0,0,0.0
21223.0,1,1,0,0.0,0,0.0
21224.0,1,1,0,0.0,0,0.0
21225.0,1,1,0,0.0,0,0.0
21226.0,1,1,0,0.0,0,0.0
21227.0,1,1,0,0.0,0,0.0
21228.0,1,1,0,0.0,0,0.0
21229.0,1,1,0,0.0,0,0.0
21230.0,1,1,0,0.0,0,0.0
21231.0,1,1,0,0.0,0,0.0
21232.0,1,1,0,0.0,0,0.0
21233.0,1,1,0,0.0,0,0.0
21234.0,1,1,0,0.0,0,0.0
21235.0,1,1,0,0.0,0,0.0
21236.0,1,1,0,0.0,0,0.0
21237.0,1,1,0,0.0,0,0.0
21238.0,1,1,0,0.0,0,0.0
21239.0,1,1,0,0.0,0,0.0
21240.0,1,1,0,0.0,0,0.0
21241.0,1,1,0,0.0,0,0.0
21242.0,1,1,0,0.0,0,0.0
21243.0,1,1,0,0.0,0,0.0
21244.0,1,1,0,0.0,0,0.0
21245.0,1,1,0,0.0,0,0.0
21246.0,1,1,0,0.0,0,0.0
21247.0,1,1,0,0.0,0,0.0
21248.0,1,1,0,0.0,0,0.0
21249.0,0,1,0,0.0,0,0.0
21250.0,0,0,0,0.0,0,0.0
21251.0,0,0,0,0.0,0,0.0
21252.0,0,0,0,0.0,0,0.0
21253.0,0,0,0,0.0,0,0.0
21254.0,0,0,0,0.0,0,0.0
21255.0,1,0,0,0.0,0,0.0
21256.0,1,0,0,0.0,0,0.0
21257.0,1,0,0,0.0,0,0.0
21258.0,1,0,0,0.0,0,0.0
21259.0,1,0,0,0.0,0,0.0
21260.0,1,1,0,0.0,0,0.0
21261.0,1,1,0,0.0,0,0.0
21262.0,1,1,0,0.0,0,0.0
21263.0,1,1,0,0.0,0,0.0
21264.0,1,1,0,0.0,0,0.0
21265.0,1,1,0,0.0,0,0.0
21266.0,1,1,0,0.0,0,0.0
21267.0,1,1,0,0.0,0,0.0
21268.0,1,1,0,0.0,0,0.0
21269.0,1,1,0,0.0,0,0.0
21270.0,1,1,0,0.0,0,0.0
21271.0,1,1,0,0.0,0,0.0
21272.0,1,1,0,0.0,0,0.0
21273.0,1,1,0,0.0,0,0.0
21274.0,1,1,0,0.0,0,0.0
21275.0,1,1,0,0.0,0,0.0
21276.0,1,1,0,0.0,0,0.0
21277.0,1,1,0,0.0,0,0.0
21278.0,1,1,0,0.0,0,0.0
21279.0,1,1,0,0.0,0,0.0
21280.0,1,1,0,0.0,0,0.0
21281.0,1,1,0,0.0,0,0.0
21282.0,1,1,0,0.0,0,0.0
21283.0,1,1,0,0.0,0,0.0
21284.0,1,1,0,0.0,0,0.0
21285.0,1,1,1,0.0,0,0.0
21286.0,1,1,0,0.0,0,0.0
21287.0,1,1,0,0.0,0,0.0
21288.0,1,1,1,0.0,0,0.0
21289.0,1,1,0,0.0,0,0.0
21290.0,1,1,1,0.0,0,0.0
21291.0,1,1,0,0.0,0,0.0
21292.0,1,1,0,0.0,0,0.0
21293.0,1,1,0,0.0,0,0.0
21294.0,1,1,0,0.0,0,0.0
21295.0,1,1,0,0.0,0,0.0
21296.0,1,1,0,0.0,0,0.0
21297.0,1,1,0,0.0,0,0.0
21298.0,1,1,0,0.0,0,0.0
21299.0,1,1,0,0.0,0,0.0
21300.0,1,1,0,0.0,0,0.0
21301.0,1,1,0,0.0,0,0.0
21302.0,1,1,0,0.0,0,0.0
21303.0,1,1,0,0.0,0,0.0
21304.0,1,1,0,0.0,0,0.0
21305.0,1,1,0,0.0,0,0.0
21306.0,1,1,0,0.0,0,0.0
21307.0,1,1,0,0.0,0,0.0
21308.0,1,1,0,0.0,0,0.0
21309.0,1,1,0,0.0,0,0.0
21310.0,0,0,0,0.0,0,0.0
21311.0,0,0,0,0.0,0,0.0
21312.0,1,0,0,0.0,0,0.0
21313.0,0,0,0,0.0,0,0.0
21314.0,0,0,0,0.0,0,0.0
21315.0,0,0,0,0.0,0,0.0
21316.0,1,0,0,0.0,0,0.0
21317.0,1,0,0,0.0,0,0.0
21318.0,1,0,0,0.0,0,0.0
21319.0,1,0,0,0.0,0,0.0
21320.0,1,1,0,0.0,0,0.0
21321.0,1,1,0,0.0,0,0.0
21322.0,1,1,0,0.0,0,0.0
21323.0,0,1,0,0.0,0,0.0
21324.0,1,1,0,0.0,0,0.0
21325.0,1,1,0,0.0,0,0.0
21326.0,1,1,0,0.0,0,0.0
21327.0,1,1,0,0.0,0,0.0
21328.0,1,1,0,0.0,0,0.0
21329.0,1,1,0,0.0,0,0.0
21330.0,1,1,0,0.0,0,0.0
21331.0,1,1,0,0.0,1,0.5
21332.0,1,1,0,0.0,1,1.0
21333.0,1,1,0,0.0,1,1.5
21334.0,1,1,0,0.0,1,2.0
21335.0,1,1,0,0.0,2,3.0
21336.0,1,1,0,0.0,2,4.0
21337.0,1,1,0,0.0,2,5.0
21338.0,1,1,0,0.0,2,6.0
21339.0,1,1,0,0.0,2,7.0
21340.0,1,1,0,0.0,2,8.0
21341.0,1,1,0,0.0,2,9.0
21342.0,1,1,1,0.0,2,10.0
21343.0,1,1,0,0.0,2,11.0
21344.0,1,1,0,0.0,2,12.0
21345.0,1,1,0,0.0,2,13.0
21346.0,1,1,0,0.0,2,14.0
21347.0,1,1,0,0.0,2,15.0
21348.0,1,1,0,0.0,2,16.0
21349.0,1,1,0,0.0,2,17.0
21350.0,1,1,0,0.0,2,18.0
21351.0,1,1,0,0.0,2,19.0
21352.0,1,1,0,0.0,2,20.0
21353.0,1,1,0,0.0,2,21.0
21354.0,1,1,0,0.0,2,22.0
21355.0,1,1,0,0.0,2,23.0
21356.0,1,1,0,0.0,2,24.0
21357.0,1,1,0,0.0,2,25.0
21358.0,1,1,0,0.0,2,17.333333333333332
21359.0,1,1,0,0.0,2,27.0
21360.0,1,1,0,0.0,2,28.0
21361.0,1,1,0,0.0,2,29.0
21362.0,1,1,0,0.0,2,30.0
21363.0,1,1,0,0.0,2,20.666666666666668
21364.0,1,1,0,0.0,2,21.333333333333332
21365.0,1,1,0,0.0,2,22.0
21366.0,1,1,0,0.0,2,22.666666666666668
21367.0,1,1,0,0.0,2,23.333333333333332
21368.0,1,1,0,0.0,2,24.0
21369.0,1,1,0,0.0,2,24.666666666666668
21370.0,1,1,0,0.0,2,25.333333333333332
21371.0,1,1,0,0.0,3,26.333333333333332
21372.0,1,1,0,0.0,3,27.333333333333332
21373.0,1,1,0,0.0,1,39.0
