tiempo,prediccion,fase_aplicada,BenignoMalo_entre_Bolivar_Sucre_cola,BenignoMalo_entre_Bolivar_Sucre_espera,Sucre_llegada_BenignoMalo_cola,Sucre_llegada_BenignoMalo_espera
36835,,0,0,0.0,2,60.0
36840,,0,0,0.0,2,70.0
36845,,0,0,0.0,3,84.0
36850,,1,0,0.0,4,100.0
36855,,2,0,0.0,0,0.0
36860,,2,2,6.0,0,0.0
36865,,2,3,17.0,0,0.0
36870,,2,4,35.0,0,0.0
36875,,2,4,55.0,0,0.0
36880,,2,4,75.0,0,0.0
36885,,2,5,100.0,0,0.0
36890,,2,5,125.0,0,0.0
36895,,2,6,153.0,0,0.0
36900,,3,6,183.0,0,0.0
36905,,0,0,0.0,0,0.0
36910,,0,0,0.0,0,0.0
36915,,0,0,0.0,1,1.0
36920,,0,0,0.0,3,15.0
36925,,0,0,0.0,5,39.0
36930,,0,0,0.0,5,64.0
36935,,0,0,0.0,5,89.0
36940,,0,0,0.0,5,114.0
36945,,0,0,0.0,5,139.0
36950,,1,0,0.0,5,164.0
36955,,2,0,0.0,0,0.0
36960,,2,0,0.0,0,0.0
36965,,2,0,0.0,0,0.0
36970,,2,1,5.0,0,0.0
36975,,2,2,12.0,0,0.0
36980,,2,4,26.0,0,0.0
36985,,2,4,46.0,0,0.0
36990,,2,5,70.0,0,0.0
36995,,2,5,95.0,0,0.0
37000,,3,5,120.0,0,0.0
37005,,0,0,0.0,0,0.0
37010,,0,0,0.0,0,0.0
37015,,0,0,0.0,0,0.0
37020,,0,0,0.0,0,0.0
37025,,0,0,0.0,0,0.0
37030,,0,0,0.0,0,0.0
37035,,0,0,0.0,2,7.0
37040,,0,0,0.0,2,17.0
37045,,0,0,0.0,3,28.0
37050,,1,0,0.0,3,43.0
37055,,2,1,3.0,0,0.0
37060,,2,1,8.0,0,0.0
37065,,2,1,13.0,0,0.0
37070,,2,3,22.0,0,0.0
37075,,2,3,37.0,0,0.0
37080,,2,3,52.0,0,0.0
37085,,2,3,67.0,0,0.0
37090,,2,3,82.0,0,0.0
37095,,2,4,102.0,0,0.0
37100,,3,5,126.0,0,0.0
37105,,0,0,0.0,0,0.0
37110,,0,0,0.0,0,0.0
37115,,0,0,0.0,1,4.0
37120,,0,0,0.0,1,9.0
37125,,0,0,0.0,2,16.0
37130,,0,0,0.0,2,26.0
37135,,0,0,0.0,2,36.0
37140,,0,0,0.0,2,46.0
37145,,0,0,0.0,2,56.0
37150,,1,0,0.0,5,76.0
37155,,2,0,0.0,0,0.0
37160,,2,0,0.0,0,0.0
37165,,2,1,4.0,0,0.0
37170,,2,2,14.0,0,0.0
37175,,2,3,27.0,0,0.0
37180,,2,5,48.0,0,0.0
37185,,2,6,75.0,0,0.0
37190,,2,6,105.0,0,0.0
37195,,2,6,135.0,0,0.0
37200,,3,6,165.0,0,0.0
37205,,0,0,0.0,1,1.0
37210,,0,0,0.0,3,10.0
37215,,0,0,0.0,4,28.0
37220,,0,0,0.0,4,48.0
37225,,0,0,0.0,4,68.0
37230,,0,0,0.0,5,92.0
37235,,0,0,0.0,6,119.0
37240,,0,0,0.0,6,149.0
37245,,0,0,0.0,6,179.0
37250,,1,0,0.0,6,209.0
37255,,2,0,0.0,4,31.0
37260,,2,0,0.0,1,3.0
37265,,2,1,4.0,0,0.0
37270,,2,3,15.0,0,0.0
37275,,2,3,30.0,0,0.0
37280,,2,3,45.0,0,0.0
37285,,2,4,63.0,0,0.0
37290,,2,5,86.0,0,0.0
37295,,2,6,115.0,0,0.0
37300,,3,6,145.0,0,0.0
37305,,0,0,0.0,0,0.0
37310,,0,0,0.0,1,4.0
37315,,0,0,0.0,1,9.0
37320,,0,0,0.0,1,14.0
37325,,0,0,0.0,2,24.0
37330,,0,0,0.0,2,34.0
37335,,0,0,0.0,2,44.0
37340,,0,0,0.0,2,54.0
37345,,0,0,0.0,2,64.0
37350,,1,0,0.0,2,74.0
37355,,2,0,0.0,0,0.0
37360,,2,0,0.0,0,0.0
37365,,2,0,0.0,0,0.0
37370,,2,1,1.0,0,0.0
37375,,2,2,8.0,0,0.0
37380,,2,4,26.0,0,0.0
37385,,2,4,46.0,0,0.0
37390,,2,4,66.0,0,0.0
37395,,2,4,86.0,0,0.0
37400,,3,5,108.0,0,0.0
37405,,0,0,0.0,0,0.0
37410,,0,0,0.0,0,0.0
37415,,0,0,0.0,0,0.0
37420,,0,0,0.0,0,0.0
37425,,0,0,0.0,0,0.0
37430,,0,0,0.0,0,0.0
37435,,0,0,0.0,0,0.0
37440,,0,0,0.0,1,3.0
37445,,0,0,0.0,1,8.0
37450,,1,0,0.0,4,23.0
37455,,2,1,1.0,1,3.0
37460,,2,1,6.0,0,0.0
37465,,2,2,12.0,0,0.0
37470,,2,3,25.0,0,0.0
37475,,2,3,40.0,0,0.0
37480,,2,3,55.0,0,0.0
37485,,2,3,70.0,0,0.0
37490,,2,4,87.0,0,0.0
37495,,2,6,113.0,0,0.0
37500,,3,7,147.0,0,0.0
37505,,0,0,0.0,2,5.0
37510,,0,0,0.0,4,21.0
37515,,0,0,0.0,4,41.0
37520,,0,0,0.0,4,61.0
37525,,0,0,0.0,4,81.0
37530,,0,0,0.0,5,106.0
37535,,0,0,0.0,5,131.0
37540,,0,0,0.0,6,160.0
37545,,0,0,0.0,6,190.0
37550,,1,0,0.0,7,221.0
37555,,2,1,2.0,2,25.0
37560,,2,1,7.0,0,0.0
37565,,2,1,12.0,0,0.0
37570,,2,2,19.0,0,0.0
37575,,2,5,39.0,0,0.0
37580,,2,6,69.0,0,0.0
37585,,2,6,99.0,0,0.0
37590,,2,6,129.0,0,0.0
37595,,2,6,159.0,0,0.0
37600,,3,6,189.0,0,0.0
37605,,0,1,30.0,0,0.0
37610,,0,0,0.0,1,2.0
37615,,0,0,0.0,3,12.0
37620,,0,0,0.0,4,31.0
37625,,0,0,0.0,5,55.0
37630,,0,0,0.0,5,80.0
37635,,0,0,0.0,5,105.0
37640,,0,0,0.0,6,132.0
37645,,0,0,0.0,9,170.0
37650,,1,0,0.0,9,215.0
37655,,2,1,1.0,4,55.0
37660,,2,2,8.0,0,0.0
37665,,2,2,18.0,0,0.0
37670,,2,3,33.0,0,0.0
37675,,2,3,48.0,0,0.0
37680,,2,3,63.0,0,0.0
37685,,2,4,80.0,0,0.0
37690,,2,4,100.0,0,0.0
37695,,2,4,120.0,0,0.0
37700,,3,7,146.0,0,0.0
37705,,0,0,0.0,0,0.0
37710,,0,0,0.0,0,0.0
37715,,0,0,0.0,0,0.0
37720,,0,0,0.0,0,0.0
37725,,0,0,0.0,0,0.0
37730,,0,0,0.0,1,3.0
37735,,0,0,0.0,2,12.0
37740,,0,0,0.0,2,22.0
37745,,0,0,0.0,2,32.0
37750,,1,0,0.0,2,42.0
37755,,2,1,4.0,0,0.0
37760,,2,1,9.0,0,0.0
37765,,2,2,19.0,0,0.0
37770,,2,4,35.0,0,0.0
37775,,2,5,60.0,0,0.0
37780,,2,5,85.0,0,0.0
37785,,2,6,112.0,0,0.0
37790,,2,6,142.0,0,0.0
37795,,2,6,172.0,0,0.0
37800,,3,6,202.0,0,0.0
37805,,0,1,22.0,0,0.0
37810,,0,0,0.0,0,0.0
37815,,0,0,0.0,0,0.0
37820,,0,0,0.0,0,0.0
37825,,0,0,0.0,0,0.0
37830,,0,0,0.0,0,0.0
37835,,0,0,0.0,1,1.0
37840,,0,0,0.0,3,13.0
37845,,0,0,0.0,6,37.0
37850,,1,0,0.0,7,70.0
37855,,2,1,3.0,3,24.0
37860,,2,1,8.0,0,0.0
37865,,2,1,13.0,0,0.0
37870,,2,2,19.0,0,0.0
37875,,2,2,29.0,0,0.0
37880,,2,3,42.0,0,0.0
37885,,2,5,62.0,0,0.0
37890,,2,5,87.0,0,0.0
37895,,2,6,117.0,0,0.0
37900,,3,8,154.0,0,0.0
37905,,0,0,0.0,1,2.0
37910,,0,0,0.0,1,7.0
37915,,0,0,0.0,1,12.0
37920,,0,0,0.0,1,17.0
37925,,0,0,0.0,2,25.0
37930,,0,0,0.0,3,36.0
37935,,0,0,0.0,3,51.0
37940,,0,0,0.0,3,66.0
37945,,0,0,0.0,3,81.0
37950,,1,0,0.0,3,96.0
37955,,2,0,0.0,0,0.0
37960,,2,0,0.0,0,0.0
37965,,2,0,0.0,0,0.0
37970,,2,1,1.0,0,0.0
37975,,2,2,9.0,0,0.0
37980,,2,2,19.0,0,0.0
37985,,2,2,29.0,0,0.0
37990,,2,3,40.0,0,0.0
37995,,2,3,55.0,0,0.0
38000,,3,3,70.0,0,0.0
38005,,0,0,0.0,1,2.0
38010,,0,0,0.0,1,7.0
38015,,0,0,0.0,2,14.0
38020,,0,0,0.0,4,30.0
38025,,0,0,0.0,5,51.0
38030,,0,0,0.0,6,80.0
38035,,0,0,0.0,8,116.0
38040,,0,0,0.0,8,156.0
38045,,0,0,0.0,8,196.0
38050,,1,0,0.0,8,236.0
38055,,2,1,3.0,3,75.0
38060,,2,1,8.0,0,0.0
38065,,2,2,14.0,0,0.0
38070,,2,2,24.0,0,0.0
38075,,2,3,38.0,0,0.0
38080,,2,3,53.0,0,0.0
38085,,2,3,68.0,0,0.0
38090,,2,4,86.0,0,0.0
38095,,2,4,106.0,0,0.0
38100,,3,4,126.0,0,0.0
38105,,0,1,2.0,1,5.0
38110,,0,0,0.0,1,10.0
38115,,0,0,0.0,1,15.0
38120,,0,0,0.0,1,20.0
38125,,0,0,0.0,1,25.0
38130,,0,0,0.0,1,30.0
38135,,0,0,0.0,1,35.0
38140,,0,0,0.0,2,45.0
38145,,0,0,0.0,3,58.0
38150,,1,0,0.0,3,73.0
38155,,2,0,0.0,0,0.0
38160,,2,0,0.0,0,0.0
38165,,2,1,3.0,0,0.0
38170,,2,3,11.0,0,0.0
38175,,2,3,26.0,0,0.0
38180,,2,3,41.0,0,0.0
38185,,2,4,58.0,0,0.0
38190,,2,5,82.0,0,0.0
38195,,2,5,107.0,0,0.0
38200,,3,5,132.0,0,0.0
38205,,0,0,0.0,0,0.0
38210,,0,0,0.0,0,0.0
38215,,0,0,0.0,0,0.0
38220,,0,0,0.0,0,0.0
38225,,0,0,0.0,1,4.0
38230,,0,0,0.0,4,20.0
38235,,0,0,0.0,5,41.0
38240,,0,0,0.0,5,66.0
38245,,0,0,0.0,5,91.0
38250,,1,0,0.0,6,118.0
38255,,2,0,0.0,3,13.0
38260,,2,1,4.0,0,0.0
38265,,2,3,13.0,0,0.0
38270,,2,4,31.0,0,0.0
38275,,2,5,53.0,0,0.0
38280,,2,5,78.0,0,0.0
38285,,2,6,105.0,0,0.0
38290,,2,7,139.0,0,0.0
38295,,2,9,179.0,0,0.0
38300,,3,10,227.0,0,0.0
38305,,0,3,43.0,0,0.0
38310,,0,0,0.0,0,0.0
38315,,0,0,0.0,3,11.0
38320,,0,0,0.0,3,26.0
38325,,0,0,0.0,3,41.0
38330,,0,0,0.0,3,56.0
38335,,0,0,0.0,3,71.0
38340,,0,0,0.0,4,90.0
38345,,0,0,0.0,4,110.0
38350,,1,0,0.0,5,132.0
38355,,2,0,0.0,0,0.0
38360,,2,0,0.0,0,0.0
38365,,2,0,0.0,0,0.0
38370,,2,0,0.0,0,0.0
38375,,2,1,3.0,0,0.0
38380,,2,1,8.0,0,0.0
38385,,2,2,16.0,0,0.0
38390,,2,2,26.0,0,0.0
38395,,2,2,36.0,0,0.0
38400,,3,2,46.0,0,0.0
38405,,0,0,0.0,1,2.0
38410,,0,0,0.0,1,7.0
38415,,0,0,0.0,2,14.0
38420,,0,0,0.0,4,29.0
38425,,0,0,0.0,7,58.0
38430,,0,0,0.0,8,97.0
38435,,0,0,0.0,8,137.0
38440,,0,0,0.0,8,177.0
38445,,0,0,0.0,9,221.0
38450,,1,0,0.0,9,266.0
38455,,2,0,0.0,4,107.0
38460,,2,0,0.0,0,0.0
38465,,2,0,0.0,0,0.0
38470,,2,0,0.0,0,0.0
38475,,2,2,8.0,0,0.0
38480,,2,4,21.0,0,0.0
38485,,2,4,41.0,0,0.0
38490,,2,6,68.0,0,0.0
38495,,2,6,98.0,0,0.0
38500,,3,8,136.0,0,0.0
38505,,0,1,17.0,0,0.0
38510,,0,0,0.0,0,0.0
38515,,0,0,0.0,0,0.0
38520,,0,0,0.0,0,0.0
38525,,0,0,0.0,0,0.0
38530,,0,0,0.0,0,0.0
38535,,0,0,0.0,1,1.0
38540,,0,0,0.0,1,6.0
38545,,0,0,0.0,2,13.0
38550,,1,0,0.0,4,28.0
38555,,2,0,0.0,0,0.0
38560,,2,1,3.0,0,0.0
38565,,2,1,8.0,0,0.0
38570,,2,2,16.0,0,0.0
38575,,2,2,26.0,0,0.0
38580,,2,2,36.0,0,0.0
38585,,2,3,51.0,0,0.0
38590,,2,4,67.0,0,0.0
38595,,2,4,87.0,0,0.0
38600,,3,4,107.0,0,0.0
38605,,0,0,0.0,1,4.0
38610,,0,0,0.0,3,16.0
38615,,0,0,0.0,5,38.0
38620,,0,0,0.0,6,64.0
38625,,0,0,0.0,6,94.0
38630,,0,0,0.0,6,124.0
38635,,0,0,0.0,6,154.0
38640,,0,0,0.0,7,186.0
38645,,0,0,0.0,7,221.0
38650,,1,0,0.0,7,256.0
38655,,2,0,0.0,3,54.0
38660,,2,0,0.0,0,0.0
38665,,2,0,0.0,0,0.0
38670,,2,1,3.0,0,0.0
38675,,2,3,16.0,0,0.0
38680,,2,3,31.0,0,0.0
38685,,2,4,47.0,0,0.0
38690,,2,5,72.0,0,0.0
38695,,2,8,104.0,0,0.0
38700,,3,9,148.0,0,0.0
38705,,0,1,11.0,0,0.0
38710,,0,0,0.0,0,0.0
38715,,0,0,0.0,0,0.0
38720,,0,0,0.0,1,2.0
38725,,0,0,0.0,1,7.0
38730,,0,0,0.0,1,12.0
38735,,0,0,0.0,1,17.0
38740,,0,0,0.0,1,22.0
38745,,0,0,0.0,3,35.0
38750,,1,0,0.0,3,50.0
38755,,2,0,0.0,0,0.0
38760,,2,1,3.0,0,0.0
38765,,2,1,8.0,0,0.0
38770,,2,2,17.0,0,0.0
38775,,2,2,27.0,0,0.0
38780,,2,2,37.0,0,0.0
38785,,2,2,47.0,0,0.0
38790,,2,3,59.0,0,0.0
38795,,2,3,74.0,0,0.0
38800,,3,3,89.0,0,0.0
38805,,0,0,0.0,0,0.0
38810,,0,0,0.0,2,5.0
38815,,0,0,0.0,3,19.0
38820,,0,0,0.0,3,34.0
38825,,0,0,0.0,4,54.0
38830,,0,0,0.0,4,74.0
38835,,0,0,0.0,5,97.0
38840,,0,0,0.0,6,127.0
38845,,0,0,0.0,6,157.0
38850,,1,1,1.0,6,187.0
38855,,2,1,6.0,2,25.0
38860,,2,1,11.0,0,0.0
38865,,2,1,16.0,0,0.0
38870,,2,2,26.0,0,0.0
38875,,2,4,45.0,0,0.0
38880,,2,5,70.0,0,0.0
38885,,2,7,100.0,0,0.0
38890,,2,7,135.0,0,0.0
38895,,2,9,176.0,0,0.0
38900,,3,10,225.0,0,0.0
38905,,0,2,45.0,1,1.0
38910,,0,0,0.0,1,6.0
38915,,0,0,0.0,1,11.0
38920,,0,0,0.0,2,18.0
38925,,0,0,0.0,2,28.0
38930,,0,0,0.0,2,38.0
38935,,0,0,0.0,3,52.0
38940,,0,0,0.0,4,72.0
38945,,0,0,0.0,4,92.0
38950,,1,0,0.0,4,112.0
38955,,2,0,0.0,2,7.0
38960,,2,1,3.0,0,0.0
38965,,2,2,13.0,0,0.0
38970,,2,3,28.0,0,0.0
38975,,2,3,43.0,0,0.0
38980,,2,4,59.0,0,0.0
38985,,2,4,79.0,0,0.0
38990,,2,5,101.0,0,0.0
38995,,2,5,126.0,0,0.0
39000,,3,5,151.0,0,0.0
39005,,0,0,0.0,1,3.0
39010,,0,0,0.0,2,11.0
39015,,0,0,0.0,4,28.0
39020,,0,0,0.0,4,48.0
39025,,0,0,0.0,4,68.0
39030,,0,0,0.0,5,91.0
39035,,0,0,0.0,5,116.0
39040,,0,0,0.0,5,141.0
39045,,0,0,0.0,6,168.0
39050,,1,0,0.0,6,198.0
39055,,2,1,5.0,1,12.0
39060,,2,1,10.0,0,0.0
39065,,2,2,19.0,0,0.0
39070,,2,3,32.0,0,0.0
39075,,2,6,56.0,0,0.0
39080,,2,8,93.0,0,0.0
39085,,2,8,133.0,0,0.0
39090,,2,11,184.0,0,0.0
39095,,2,12,243.0,0,0.0
39100,,3,12,303.0,0,0.0
39105,,0,3,71.0,0,0.0
39110,,0,1,1.0,0,0.0
39115,,0,0,0.0,0,0.0
39120,,0,0,0.0,0,0.0
39125,,0,0,0.0,0,0.0
39130,,0,0,0.0,2,8.0
39135,,0,0,0.0,3,23.0
39140,,0,0,0.0,3,38.0
39145,,0,0,0.0,4,54.0
39150,,1,0,0.0,4,74.0
39155,,2,0,0.0,0,0.0
39160,,2,0,0.0,0,0.0
39165,,2,0,0.0,0,0.0
39170,,2,0,0.0,0,0.0
39175,,2,1,4.0,0,0.0
39180,,2,1,9.0,0,0.0
39185,,2,1,14.0,0,0.0
39190,,2,2,23.0,0,0.0
39195,,2,2,33.0,0,0.0
39200,,3,2,43.0,0,0.0
39205,,0,0,0.0,0,0.0
39210,,0,0,0.0,0,0.0
39215,,0,0,0.0,0,0.0
39220,,0,0,0.0,0,0.0
39225,,0,0,0.0,1,2.0
39230,,0,0,0.0,2,11.0
39235,,0,0,0.0,2,21.0
39240,,0,0,0.0,3,33.0
39245,,0,0,0.0,4,51.0
39250,,1,0,0.0,7,79.0
39255,,2,0,0.0,2,13.0
39260,,2,0,0.0,0,0.0
39265,,2,1,3.0,0,0.0
39270,,2,2,11.0,0,0.0
39275,,2,3,24.0,0,0.0
39280,,2,7,53.0,0,0.0
39285,,2,7,88.0,0,0.0
39290,,2,10,130.0,0,0.0
39295,,2,10,180.0,0,0.0
39300,,3,10,230.0,0,0.0
39305,,0,2,55.0,0,0.0
39310,,0,0,0.0,1,5.0
39315,,0,0,0.0,2,15.0
39320,,0,0,0.0,3,28.0
39325,,0,0,0.0,4,47.0
39330,,0,0,0.0,4,67.0
39335,,0,0,0.0,4,87.0
39340,,0,0,0.0,4,107.0
39345,,0,0,0.0,4,127.0
39350,,1,0,0.0,4,147.0
39355,,2,0,0.0,0,0.0
39360,,2,0,0.0,0,0.0
39365,,2,0,0.0,0,0.0
39370,,2,2,8.0,0,0.0
39375,,2,2,18.0,0,0.0
39380,,2,2,28.0,0,0.0
39385,,2,3,42.0,0,0.0
39390,,2,3,57.0,0,0.0
39395,,2,3,72.0,0,0.0
39400,,3,4,92.0,0,0.0
39405,,0,0,0.0,0,0.0
39410,,0,0,0.0,0,0.0
39415,,0,0,0.0,0,0.0
39420,,0,0,0.0,2,5.0
39425,,0,0,0.0,2,15.0
39430,,0,0,0.0,2,25.0
39435,,0,0,0.0,2,35.0
39440,,0,0,0.0,3,50.0
39445,,0,0,0.0,3,65.0
39450,,1,0,0.0,3,80.0
39455,,2,1,4.0,0,0.0
39460,,2,1,9.0,0,0.0
39465,,2,1,14.0,0,0.0
39470,,2,2,22.0,0,0.0
39475,,2,5,43.0,0,0.0
39480,,2,6,69.0,0,0.0
39485,,2,7,104.0,0,0.0
39490,,2,9,149.0,0,0.0
39495,,2,9,194.0,0,0.0
39500,,3,9,239.0,0,0.0
39505,,0,0,0.0,0,0.0
39510,,0,0,0.0,0,0.0
39515,,0,0,0.0,1,3.0
39520,,0,0,0.0,1,8.0
39525,,0,0,0.0,1,13.0
39530,,0,0,0.0,1,18.0
39535,,0,0,0.0,2,26.0
39540,,0,0,0.0,3,37.0
39545,,0,0,0.0,4,57.0
39550,,1,0,0.0,5,80.0
39555,,2,0,0.0,1,5.0
39560,,2,1,5.0,0,0.0
39565,,2,1,10.0,0,0.0
39570,,2,2,18.0,0,0.0
39575,,2,2,28.0,0,0.0
39580,,2,2,38.0,0,0.0
39585,,2,3,51.0,0,0.0
39590,,2,3,66.0,0,0.0
39595,,2,4,83.0,0,0.0
39600,,3,4,103.0,0,0.0
39605,,0,0,0.0,0,0.0
39610,,0,0,0.0,0,0.0
39615,,0,0,0.0,1,4.0
39620,,0,0,0.0,1,9.0
39625,,0,0,0.0,1,14.0
39630,,0,0,0.0,2,23.0
39635,,0,0,0.0,3,38.0
39640,,0,0,0.0,3,53.0
39645,,0,0,0.0,3,68.0
39650,,1,0,0.0,4,86.0
39655,,2,0,0.0,0,0.0
39660,,2,1,2.0,0,0.0
39665,,2,3,13.0,0,0.0
39670,,2,5,34.0,0,0.0
39675,,2,7,63.0,0,0.0
39680,,2,8,100.0,0,0.0
39685,,2,9,144.0,0,0.0
39690,,2,9,189.0,0,0.0
39695,,2,9,234.0,0,0.0
39700,,3,9,279.0,0,0.0
39705,,0,1,27.0,0,0.0
39710,,0,0,0.0,3,8.0
39715,,0,0,0.0,4,25.0
39720,,0,0,0.0,5,49.0
39725,,0,0,0.0,5,74.0
39730,,0,0,0.0,5,99.0
39735,,0,0,0.0,5,124.0
39740,,0,0,0.0,5,149.0
39745,,0,0,0.0,5,174.0
39750,,1,0,0.0,5,199.0
39755,,2,0,0.0,0,0.0
39760,,2,0,0.0,0,0.0
39765,,2,0,0.0,0,0.0
39770,,2,2,7.0,0,0.0
39775,,2,3,22.0,0,0.0
39780,,2,3,37.0,0,0.0
39785,,2,3,52.0,0,0.0
39790,,2,3,67.0,0,0.0
39795,,2,4,85.0,0,0.0
39800,,3,6,111.0,0,0.0
39805,,0,0,0.0,0,0.0
39810,,0,0,0.0,1,5.0
39815,,0,0,0.0,1,10.0
39820,,0,0,0.0,1,15.0
39825,,0,0,0.0,2,22.0
39830,,0,0,0.0,4,37.0
39835,,0,0,0.0,6,61.0
39840,,0,0,0.0,6,91.0
39845,,0,0,0.0,6,121.0
39850,,1,0,0.0,6,151.0
39855,,2,0,0.0,2,23.0
39860,,2,0,0.0,0,0.0
39865,,2,0,0.0,0,0.0
39870,,2,0,0.0,0,0.0
39875,,2,1,3.0,0,0.0
39880,,2,3,13.0,0,0.0
39885,,2,4,29.0,0,0.0
39890,,2,5,53.0,0,0.0
39895,,2,5,78.0,0,0.0
39900,,3,5,103.0,0,0.0
39905,,0,0,0.0,0,0.0
39910,,0,0,0.0,1,5.0
39915,,0,0,0.0,1,10.0
39920,,0,0,0.0,1,15.0
39925,,0,0,0.0,1,20.0
39930,,0,0,0.0,1,25.0
39935,,0,0,0.0,1,30.0
39940,,0,0,0.0,3,40.0
39945,,0,0,0.0,4,59.0
39950,,1,0,0.0,5,81.0
39955,,2,0,0.0,2,4.0
39960,,2,0,0.0,0,0.0
39965,,2,0,0.0,0,0.0
39970,,2,1,3.0,0,0.0
39975,,2,1,8.0,0,0.0
39980,,2,1,13.0,0,0.0
39985,,2,2,21.0,0,0.0
39990,,2,3,32.0,0,0.0
39995,,2,4,48.0,0,0.0
40000,,3,5,70.0,0,0.0
40005,,0,0,0.0,1,5.0
40010,,0,0,0.0,1,10.0
40015,,0,0,0.0,2,17.0
40020,,0,0,0.0,2,27.0
40025,,0,0,0.0,2,37.0
40030,,0,0,0.0,2,47.0
40035,,0,0,0.0,3,61.0
40040,,0,0,0.0,3,76.0
40045,,0,0,0.0,3,91.0
40050,,1,0,0.0,3,106.0
40055,,2,1,1.0,0,0.0
40060,,2,1,6.0,0,0.0
40065,,2,1,11.0,0,0.0
40070,,2,2,20.0,0,0.0
40075,,2,4,36.0,0,0.0
40080,,2,5,60.0,0,0.0
40085,,2,5,85.0,0,0.0
40090,,2,5,110.0,0,0.0
40095,,2,5,135.0,0,0.0
40100,,3,5,160.0,0,0.0
40105,,0,0,0.0,0,0.0
40110,,0,0,0.0,0,0.0
40115,,0,0,0.0,1,1.0
40120,,0,0,0.0,2,7.0
40125,,0,0,0.0,4,21.0
40130,,0,0,0.0,4,41.0
40135,,0,0,0.0,4,61.0
40140,,0,0,0.0,4,81.0
40145,,0,0,0.0,4,101.0
40150,,1,0,0.0,5,122.0
40155,,2,0,0.0,1,2.0
40160,,2,0,0.0,0,0.0
40165,,2,0,0.0,0,0.0
40170,,2,2,5.0,0,0.0
40175,,2,2,15.0,0,0.0
40180,,2,2,25.0,0,0.0
40185,,2,2,35.0,0,0.0
40190,,2,3,46.0,0,0.0
40195,,2,4,65.0,0,0.0
40200,,3,5,89.0,0,0.0
40205,,0,0,0.0,0,0.0
40210,,0,0,0.0,0,0.0
40215,,0,0,0.0,1,1.0
40220,,0,0,0.0,1,6.0
40225,,0,0,0.0,1,11.0
40230,,0,0,0.0,1,16.0
40235,,0,0,0.0,2,25.0
40240,,0,0,0.0,2,35.0
40245,,0,0,0.0,3,46.0
40250,,1,0,0.0,3,61.0
40255,,2,0,0.0,0,0.0
40260,,2,0,0.0,0,0.0
40265,,2,0,0.0,0,0.0
40270,,2,1,2.0,0,0.0
40275,,2,2,9.0,0,0.0
40280,,2,4,27.0,0,0.0
40285,,2,5,50.0,0,0.0
40290,,2,5,75.0,0,0.0
40295,,2,5,100.0,0,0.0
40300,,3,5,125.0,0,0.0
40305,,0,0,0.0,0,0.0
40310,,0,0,0.0,0,0.0
40315,,0,0,0.0,0,0.0
40320,,0,0,0.0,0,0.0
40325,,0,0,0.0,0,0.0
40330,,0,0,0.0,1,5.0
40335,,0,0,0.0,1,10.0
40340,,0,0,0.0,1,15.0
40345,,0,0,0.0,2,22.0
40350,,1,0,0.0,4,41.0
40355,,2,0,0.0,3,10.0
40360,,2,1,1.0,0,0.0
40365,,2,4,11.0,0,0.0
40370,,2,4,31.0,0,0.0
40375,,2,4,51.0,0,0.0
40380,,2,4,71.0,0,0.0
40385,,2,4,91.0,0,0.0
40390,,2,5,114.0,0,0.0
40395,,2,6,141.0,0,0.0
40400,,3,8,176.0,1,1.0
40405,,0,0,0.0,1,6.0
40410,,0,0,0.0,3,17.0
40415,,0,0,0.0,5,40.0
40420,,0,0,0.0,5,65.0
40425,,0,0,0.0,5,90.0
40430,,0,0,0.0,5,115.0
40435,,0,0,0.0,5,140.0
40440,,0,0,0.0,6,170.0
40445,,0,0,0.0,6,200.0
40450,,1,0,0.0,6,230.0
40455,,2,0,0.0,1,20.0
40460,,2,0,0.0,0,0.0
40465,,2,0,0.0,0,0.0
40470,,2,1,3.0,0,0.0
40475,,2,3,17.0,0,0.0
40480,,2,4,37.0,0,0.0
40485,,2,4,57.0,0,0.0
40490,,2,4,77.0,0,0.0
40495,,2,4,97.0,0,0.0
40500,,3,4,117.0,0,0.0
40505,,0,0,0.0,0,0.0
40510,,0,0,0.0,0,0.0
40515,,0,0,0.0,0,0.0
40520,,0,0,0.0,0,0.0
40525,,0,0,0.0,1,2.0
40530,,0,0,0.0,3,14.0
40535,,0,0,0.0,3,29.0
40540,,0,0,0.0,5,49.0
40545,,0,0,0.0,7,80.0
40550,,1,0,0.0,8,116.0
40555,,2,1,1.0,3,32.0
40560,,2,2,11.0,0,0.0
40565,,2,3,24.0,0,0.0
40570,,2,4,44.0,0,0.0
40575,,2,4,64.0,0,0.0
40580,,2,4,84.0,0,0.0
40585,,2,5,105.0,0,0.0
40590,,2,6,134.0,0,0.0
40595,,2,8,169.0,0,0.0
40600,,3,8,209.0,0,0.0
40605,,0,0,0.0,1,2.0
40610,,0,0,0.0,2,12.0
40615,,0,0,0.0,2,22.0
40620,,0,0,0.0,2,32.0
40625,,0,0,0.0,2,42.0
40630,,0,0,0.0,2,52.0
40635,,0,0,0.0,3,67.0
40640,,0,0,0.0,4,85.0
40645,,0,0,0.0,5,110.0
40650,,1,0,0.0,5,135.0
40655,,2,0,0.0,0,0.0
40660,,2,0,0.0,0,0.0
40665,,2,0,0.0,0,0.0
40670,,2,1,2.0,0,0.0
40675,,2,3,12.0,0,0.0
40680,,2,3,27.0,0,0.0
40685,,2,4,46.0,0,0.0
